ID_Registro;Fecha;Año;Mes_Num;Mes;Trimestre;Región;Ciudad;Tipo_Institución;Institución;Canal;Línea_Terapéutica;Producto;Fabricante;Unidad_Medida;Requiere_Receta;Unidades;Precio_Unitario_USD;Costo_Unitario_USD;Descuento_Pct;Lead_Time_Días;Inventario_Días;Devolución_Pct;Pacientes_Impactados;Urgencia_Abasto;Ventas_Brutas_USD;Monto_Descuento_USD;Ventas_Netas_USD;Costo_Total_USD;Utilidad_Bruta_USD;Margen_Bruto_Pct;Devoluciones_Unidades;Riesgo_Stockout
RX-04711;2025-11-14 00:00:00;2025;11;Nov;T4;Oriente;Cúcuta;Cadena de Farmacias;Cruz Verde;Retail;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;13;8,08;4,93;0,0465;3;19;0,0109;10;Baja;105,04;4,88436;100,15564;64,09;36,06564;0,360095947;0;0,1665
RX-04712;2025-09-12 00:00:00;2025;9;Sep;T3;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;35;6,43;2,86;0,0771;5;31;0,0073;59;Baja;225,05;17,351355;207,698645;100,1;107,598645;0,518051743;0;0,167177419
RX-04713;2025-12-25 00:00:00;2025;12;Dec;T4;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;1010,66;772,91;0,1071;6;23;0,0077;1;Baja;1010,66;108,241686;902,418314;772,91;129,508314;0,143512506;0;0,270913043
RX-04714;2025-11-05 00:00:00;2025;11;Nov;T4;Sur;Pasto;Clínica;Hospital Universitario Departamental de Nariño;Institucional;Oncología;Paclitaxel;Procaps;vial;Sí;2;423,14;307,29;0,0858;4;40;0,004;1;Baja;846,28;72,610824;773,669176;614,58;159,089176;0,205629461;0;0,102
RX-04715;2025-06-07 00:00:00;2025;6;Jun;T2;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;22;22,17;12,23;0,0944;4;44;0,0066;25;Baja;487,74;46,042656;441,697344;269,06;172,637344;0,390849858;0;0,093909091
RX-04716;2025-07-05 00:00:00;2025;7;Jul;T3;Centro;Tunja;Cadena de Farmacias;Drogas La Rebaja;Retail;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;7;106,85;76,81;0,0326;3;29;0,019;4;Baja;747,95;24,38317;723,56683;537,67;185,89683;0,256917291;0;0,113275862
RX-04717;2025-09-27 00:00:00;2025;9;Sep;T3;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;3;112,84;70,64;0,0928;3;43;0,0124;2;Baja;338,52;31,414656;307,105344;211,92;95,185344;0,309943626;0;0,074093023
RX-04718;2025-03-08 00:00:00;2025;3;Mar;T1;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;49;7,06;3,61;0,0945;4;26;0,0077;76;Baja;345,94;32,69133;313,24867;176,89;136,35867;0,435304865;0;0,159769231
RX-04719;2025-01-28 00:00:00;2025;1;Jan;T1;Occidente;Pereira;Hospital;Clínica Comfamiliar Risaralda;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;13;112,38;78,5;0,0761;6;33;0;11;Baja;1460,94;111,177534;1349,762466;1020,5;329,262466;0,243941045;0;0,181818182
RX-04720;2025-01-12 00:00:00;2025;1;Jan;T1;Oriente;Bucaramanga;Hospital;Hospital Universitario de Santander;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;38;8,8;5;0,1099;4;33;0,0073;26;Baja;334,4;36,75056;297,64944;190;107,64944;0,361665186;0;0,125636364
RX-04721;2025-03-05 00:00:00;2025;3;Mar;T1;Occidente;Medellín;Distribuidor;Droguerías Cafam;Mayorista;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;36;5,4;2,89;0,1315;9;51;0,0138;66;Baja;194,4;25,5636;168,8364;104,04;64,7964;0,38378217;0;0,188647059
RX-04722;2025-10-20 00:00:00;2025;10;Oct;T4;Centro;Bogotá;Cadena de Farmacias;Droguerías Audifarma;Retail;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;19;8,4;3,9;0,0353;4;30;0,0147;30;Baja;159,6;5,63388;153,96612;74,1;79,86612;0,518725288;0;0,143133333
RX-04723;2025-03-12 00:00:00;2025;3;Mar;T1;Norte;Barranquilla;Hospital;Hospital Universitario del Norte;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;22;6,84;3,78;0,0935;4;35;0,0084;20;Baja;150,48;14,06988;136,41012;83,16;53,25012;0,390367811;0;0,119085714
RX-04724;2025-05-11 00:00:00;2025;5;May;T2;Occidente;Pereira;Hospital;Hospital Universitario San Jorge;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;18;7,68;4,49;0,0709;6;24;0,0025;18;Baja;138,24;9,801216;128,438784;80,82;47,618784;0,370750816;0;0,253125
RX-04725;2025-04-30 00:00:00;2025;4;Apr;T2;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;8;38,78;24,05;0,073;4;22;0,0113;7;Baja;310,24;22,64752;287,59248;192,4;95,19248;0,330997806;0;0,192090909
RX-04726;2025-04-26 00:00:00;2025;4;Apr;T2;Centro;Soacha;Clínica;Hospital Mario Gaitán Yanguas;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;13;9,85;4,68;0,0792;3;32;0,0101;12;Baja;128,05;10,14156;117,90844;60,84;57,06844;0,484006404;0;0,098484375
RX-04727;2025-02-27 00:00:00;2025;2;Feb;T1;Centro;Soacha;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;70;20,75;11,65;0,1375;7;38;0,0051;68;Baja;1452,5;199,71875;1252,78125;815,5;437,28125;0,349048367;0;0,188907895
RX-04728;2025-03-01 00:00:00;2025;3;Mar;T1;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;19;27,08;17,28;0,0249;5;20;0,0173;16;Baja;514,52;12,811548;501,708452;328,32;173,388452;0,345596036;0;0,271625
RX-04729;2025-04-01 00:00:00;2025;4;Apr;T2;Sur;Neiva;Cadena de Farmacias;Droguerías Cafam;Retail;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;31;18,27;11,25;0,0195;4;42;0,0207;36;Baja;566,37;11,044215;555,325785;348,75;206,575785;0,371990263;1;0,105095238
RX-04730;2025-11-12 00:00:00;2025;11;Nov;T4;Centro;Bogotá;Cadena de Farmacias;Droguerías Audifarma;Retail;Vacunas;Vacuna VPH;Laboratorios MK;dosis;Sí;5;125,26;76,9;0,0747;5;18;0,0131;5;Baja;626,3;46,78461;579,51539;384,5;195,01539;0,336514601;0;0,295972222
RX-04731;2025-08-25 00:00:00;2025;8;Aug;T3;Occidente;Pereira;Cadena de Farmacias;Droguerías Audifarma;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;6;17,94;9,7;0,0418;1;15;0,0192;4;Media;107,64;4,499352;103,140648;58,2;44,940648;0,435721986;0;0,073066667
RX-04732;2025-11-21 00:00:00;2025;11;Nov;T4;Oriente;Villavicencio;Hospital;Hospital Departamental de Villavicencio;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;34;16,79;8,49;0,1037;5;30;0,0083;32;Baja;570,86;59,198182;511,661818;288,66;223,001818;0,435838302;0;0,173583333
RX-04733;2025-06-15 00:00:00;2025;6;Jun;T2;Norte;Barranquilla;Distribuidor;Drogas La Rebaja;Mayorista;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;29;20,67;12,87;0,1485;5;34;0,003;25;Baja;599,43;89,015355;510,414645;373,23;137,184645;0,268770981;0;0,149264706
RX-04734;2025-08-03 00:00:00;2025;8;Aug;T3;Centro;Soacha;Clínica;Hospital Mario Gaitán Yanguas;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;4;36,96;22,26;0,072;6;32;0,0029;3;Baja;147,84;10,64448;137,19552;89,04;48,15552;0,350999216;0;0,19021875
RX-04735;2025-07-10 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Hospital;Clínica Portoazul Auna;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;26;10,54;6,16;0,0799;7;22;0,0098;32;Baja;274,04;21,895796;252,144204;160,16;91,984204;0,364807926;0;0,333772727
RX-04736;2025-08-12 00:00:00;2025;8;Aug;T3;Occidente;Bello;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Oncología;Paclitaxel;Procaps;vial;Sí;2;404,31;297,3;0,045;6;15;0,0196;1;Media;808,62;36,3879;772,2321;594,6;177,6321;0,230024238;0;0,4392
RX-04737;2025-11-30 00:00:00;2025;11;Nov;T4;Occidente;Pereira;Hospital;Hospital Universitario San Jorge;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;53;7,46;3,48;0,0688;6;28;0,0051;48;Baja;395,38;27,202144;368,177856;184,44;183,737856;0,499046461;0;0,21975
RX-04738;2025-12-17 00:00:00;2025;12;Dec;T4;Sur;Cali;Cadena de Farmacias;Cruz Verde;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;22;6,02;2,78;0,0529;4;15;0,0148;33;Media;132,44;7,006076;125,433924;61,16;64,273924;0,512412607;0;0,2864
RX-04739;2025-11-09 00:00:00;2025;11;Nov;T4;Norte;Santa Marta;Cadena de Farmacias;Drogas La Rebaja;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;25;13,33;6,87;0,0696;2;8;0,0128;25;Media;333,25;23,1942;310,0558;171,75;138,3058;0,44606745;0;0,266
RX-04740;2025-11-25 00:00:00;2025;11;Nov;T4;Oriente;Cúcuta;Hospital;Clínica Medical Duarte;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;36;4,76;2,41;0,0846;4;32;0,0129;64;Baja;171,36;14,497056;156,862944;86,76;70,102944;0,446905701;0;0,1330625
RX-04741;2025-07-12 00:00:00;2025;7;Jul;T3;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail; Antiinfecciosos  ;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;7;18,11;11,16;0,0329;2;24;0,0164;6;Baja;126,77;4,170733;122,599267;78,12;44,479267;0,362802063;0;0,090166667
RX-04742;2025-03-15 00:00:00;2025;3;Mar;T1;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;24;6,17;2,68;0,083;8;36;0;44;Baja;148,08;12,29064;135,78936;64,32;71,46936;0,526325185;0;0,222222222
RX-04743;2025-01-24 00:00:00;2025;1;Jan;T1;Occidente;Pereira;Clínica;Clínica Comfamiliar Risaralda;Institucional;Oncología;Trastuzumab;Procaps;vial;Sí;1;1290,96;1002,57;0,0778;7;31;0,0062;1;Alta;1290,96;100,436688;1190,523312;1002,57;187,953312;0,157874533;0;0,232806452
RX-04744;2025-02-04 00:00:00;2025;2;Feb;T1;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;23;5,37;2,37;0,0242;2;46;0,0091;42;Baja;123,51;2,988942;120,521058;54,51;66,011058;0,547713894;0;0,045456522
RX-04745;2025-01-19 00:00:00;2025;1;Jan;T1;Norte;Cartagena;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;4;111,55;74,63;0,0234;2;20;0,0188;3;Baja;446,2;10,44108;435,75892;298,52;137,23892;0,314942308;0;0,1094
RX-04746;2025-11-25 00:00:00;2025;11;Nov;T4;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;14;5,97;2,82;0,092;7;37;0,0089;26;Baja;83,58;7,68936;75,89064;39,48;36,41064;0,479777743;0;0,197608108
RX-04747;2025-10-30 00:00:00;2025;10;Oct;T4;Sur;Pasto;Cadena de Farmacias;Drogas La Rebaja;Retail;Oncología;Paclitaxel;Procaps;vial;Sí;1;409,94;271,24;0,0299;5;36;0,018;1;Baja;409,94;12,257206;397,682794;271,24;126,442794;0,317948868;0;0,151388889
RX-04748;2025-05-03 00:00:00;2025;5;May;T2;Centro;Tunja;Distribuidor;Drogas La Rebaja;Mayorista;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;69;27,39;16,22;0,1188;10;31;0,014;61;Baja;1889,91;224,521308;1665,388692;1119,18;546,208692;0,327976703;1;0,34516129
RX-04749;2025-04-11 00:00:00;2025;4;Apr;T2;Occidente;Pereira;Distribuidor;Audifarma;Mayorista;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;68;7,37;3,38;0,1161;7;37;0,0006;124;Baja;501,16;58,184676;442,975324;229,84;213,135324;0,481144914;0;0,189756757
RX-04750;2025-04-28 00:00:00;2025;4;Apr;T2;Sur;Cali;Distribuidor;Disfarma;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;53;16,53;8,94;0,1081;6;24;0,006;56;Baja;876,09;94,705329;781,384671;473,82;307,564671;0,393614928;0;0,2575
RX-04751;2025-05-01 00:00:00;2025;5;May;T2;Centro;Tunja;Cadena de Farmacias;Drogas La Rebaja;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;24;5,83;2,87;0,0176;2;24;0,0099;34;Baja;139,92;2,462592;137,457408;68,88;68,577408;0,498899325;0;0,087458333
RX-04752;2025-08-02 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Oncología;Trastuzumab;Procaps;vial;Sí;1;1290,2;979,28;0,0894;7;28;0,0112;1;Alta;1290,2;115,34388;1174,85612;979,28;195,57612;0,166468146;0;0,264
RX-04753;2025-08-04 00:00:00;2025;8;Aug;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;16;5,26;2,35;0,088;3;28;0;24;Baja;84,16;7,40608;76,75392;37,6;39,15392;0,51012274;0;0,107142857
RX-04754;2025-09-29 00:00:00;2025;9;Sep;T3;Norte;Barranquilla;Cadena de Farmacias;Droguerías Cafam;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;22;6,1;2,63;0,0274;1;27;0,0144;39;Baja;134,2;3,67708;130,52292;57,86;72,66292;0,556706209;0;0,039703704
RX-04755;2025-08-31 00:00:00;2025;8;Aug;T3;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;27;14,35;9,65;0,0743;3;39;0,0122;34;Baja;387,45;28,787535;358,662465;260,55;98,112465;0,273550969;0;0,081615385
RX-04756;2025-09-24 00:00:00;2025;9;Sep;T3;Norte;Santa Marta;Hospital;Clínica La Milagrosa;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;14;12,92;6,17;0,084;3;31;0,0151;15;Baja;180,88;15,19392;165,68608;86,38;79,30608;0,478652642;0;0,104080645
RX-04757;2025-01-30 00:00:00;2025;1;Jan;T1;Occidente;Pereira;Hospital;Clínica Comfamiliar Risaralda;Institucional;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;64;19,81;11,53;0,0679;4;41;0,0171;57;Baja;1267,84;86,086336;1181,753664;737,92;443,833664;0,375572065;1;0,105902439
RX-04758;2025-11-10 00:00:00;2025;11;Nov;T4;Centro;Bogotá;Distribuidor;Disfarma;Mayorista;Oncología;Rituximab;Procaps;vial;Sí;5;934,59;738,17;0,1068;9;43;0,0056;1;Alta;4672,95;499,07106;4173,87894;3690,85;483,02894;0,115726629;0;0,215162791
RX-04759;2025-05-27 00:00:00;2025;5;May;T2;Norte;Barranquilla;Hospital;Clínica Portoazul Auna;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;6;118,05;78,11;0,07;3;21;0,012;4;Baja;708,3;49,581;658,719;468,66;190,059;0,288528189;0;0,151428571
RX-04760;2025-02-21 00:00:00;2025;2;Feb;T1;Norte;Barranquilla;Hospital;Hospital General de Barranquilla;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;33;7,98;4,2;0,0784;6;41;0,0051;38;Baja;263,34;20,645856;242,694144;138,6;104,094144;0,428910819;0;0,150073171
RX-04761;2025-09-19 00:00:00;2025;9;Sep;T3;Sur;Neiva;Clínica;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;25;6,23;2,82;0,0941;5;34;0,0064;47;Baja;155,75;14,656075;141,093925;70,5;70,593925;0,500332846;0;0,151764706
RX-04762;2025-02-28 00:00:00;2025;2;Feb;T1;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;49;16,01;9,42;0,0822;7;31;0,0022;55;Baja;784,49;64,485078;720,004922;461,58;258,424922;0,358921049;0;0,228290323
RX-04763;2025-11-14 00:00:00;2025;11;Nov;T4;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;34;5,79;2,94;0,0445;5;17;0,0147;58;Media;196,86;8,76027;188,09973;99,96;88,13973;0,468579779;0;0,315735294
RX-04764;2025-06-18 00:00:00;2025;6;Jun;T2;Sur;Neiva;Clínica;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;8;13,54;7,15;0,0883;2;21;0;6;Baja;108,32;9,564656;98,755344;57,2;41,555344;0,420790838;0;0,095238095
RX-04765;2025-08-14 00:00:00;2025;8;Aug;T3;Oriente;Villavicencio;Hospital;Clínica Meta;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;7;12,9;7,04;0,1031;7;31;0,0139;7;Baja;90,3;9,30993;80,99007;49,28;31,71007;0,391530344;0;0,2415
RX-04766;2025-09-17 00:00:00;2025;9;Sep;T3;Occidente;Pereira;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;7;14,04;7,36;0,0392;2;10;0,0159;7;Media;98,28;3,852576;94,427424;51,52;42,907424;0,454395791;0;0,2159
RX-04767;2025-07-24 00:00:00;2025;7;Jul;T3;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;7;18,32;9,64;0,0502;3;11;0,0123;6;Media;128,24;6,437648;121,802352;67,48;54,322352;0,44598771;0;0,2895
RX-04768;2025-02-25 00:00:00;2025;2;Feb;T1;Centro;Bogotá;Clínica;Clínica del Country;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;24;19,76;10,34;0,0702;4;37;0,011;;Baja;474,24;33,291648;440,948352;248,16;192,788352;0,437213;0;0,114054054
RX-04769;2025-08-06 00:00:00;2025;8;Aug;T3;Occidente;Medellín;Distribuidor;Audifarma;Mayorista;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;75;7,76;3,94;0,0979;6;28;0,015;120;Baja;582;56,9778;525,0222;295,5;229,5222;0,437166657;1;0,230357143
RX-04770;2025-06-09 00:00:00;2025;6;Jun;T2;Occidente;Bello;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;19;8,52;4,13;0,0273;1;11;0,0163;19;Media;161,88;4,419324;157,460676;78,47;78,990676;0,501653352;0;0,098318182
RX-04771;2025-09-29 00:00:00;2025;9;Sep;T3;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;33;6,28;2,84;0,0851;6;31;0,0057;63;Baja;207,24;17,636124;189,603876;93,72;95,883876;0,505706307;0;0,199064516
RX-04772;2025-10-10 00:00:00;2025;10;Oct;T4;Norte;Cartagena;Distribuidor;Disfarma;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;50;16,23;9,19;0,127;9;20;0,0072;53;Baja;811,5;103,0605;708,4395;459,5;248,9395;0,351391333;0;0,4662
RX-04773;2025-09-05 00:00:00;2025;9;Sep;T3;Sur;Cali;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;67;13,33;7,11;0,1168;5;46;0,0148;61;Baja;893,11;104,315248;788,794752;476,37;312,424752;0,396078639;1;0,11673913
RX-04774;2025-06-15 00:00:00;2025;6;Jun;T2;Norte;Santa Marta;Hospital;Hospital Universitario Julio Méndez Barreneche;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;16;14,57;9,33;0,0852;4;37;0,0041;20;Baja;233,12;19,861824;213,258176;149,28;63,978176;0,300003391;0;0,110324324
RX-04775;2025-06-05 00:00:00;2025;6;Jun;T2;Sur;Pasto;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Oncología;Rituximab;Procaps;vial;Sí;1;956,54;722,57;0,0593;3;42;0,0091;1;Baja;956,54;56,722822;899,817178;722,57;177,247178;0,196981323;0;0,074678571
RX-04776;2025-08-20 00:00:00;2025;8;Aug;T3;Norte;Barranquilla;Cadena de Farmacias;Drogas La Rebaja;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;30;5,92;2,83;0,0605;2;32;0,0192;42;Baja;177,6;10,7448;166,8552;84,9;81,9552;0,491175582;1;0,0685
RX-04777;2025-03-28 00:00:00;2025;3;Mar;T1;Oriente;Villavicencio;Hospital;Hospital Departamental de Villavicencio;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;35;7,08;3,4;0,0774;4;27;0,0101;27;Baja;247,8;19,17972;228,62028;119;109,62028;0,479486247;0;0,15562963
RX-04778;2025-12-17 00:00:00;2025;12;Dec;T4;Centro;Soacha;Distribuidor;Coopidrogas;Mayorista;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;61;4,6;2,38;0,1133;7;43;0,0099;109;Baja;280,6;31,79198;248,80802;145,18;103,62802;0,416497909;1;0,170848837
RX-04779;2025-10-28 00:00:00;2025;10;Oct;T4;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;8;18,64;9,77;0,087;6;37;0,0091;5;Baja;149,12;12,97344;136,14656;78,16;57,98656;0,425912781;0;0,169540541
RX-04780;2025-10-30 00:00:00;2025;10;Oct;T4;Centro;Soacha;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;91;16,98;9;0,1115;5;28;0,0082;90;Baja;1545,18;172,28757;1372,89243;819;553,89243;0,403449256;1;0,185892857
RX-04781;2025-03-14 00:00:00;2025;3;Mar;T1;Centro;Soacha;Clínica;Hospital Mario Gaitán Yanguas;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;77;8,57;3,85;0,0641;7;34;0,0061;112;Baja;659,89;42,298949;617,591051;296,45;321,141051;0,519989806;0;0,212161765
RX-04782;2025-03-16 00:00:00;2025;3;Mar;T1;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;6;28,61;15,98;0,0925;7;43;0,0047;5;Baja;171,66;15,87855;155,78145;95,88;59,90145;0,384522355;0;0,166616279
RX-04783;2025-04-14 00:00:00;2025;4;Apr;T2;Norte;Cartagena;Cadena de Farmacias;Droguerías Audifarma;Retail;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;23;6,65;3,61;0,0408;3;19;0,0147;20;Baja;152,95;6,24036;146,70964;83,03;63,67964;0,434052186;0;0,1695
RX-04784;2025-08-23 00:00:00;2025;8;Aug;T3;Oriente;Bucaramanga;Clínica;Hospital Universitario de Santander;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;26;16,34;9,73;0,0895;5;24;0,0074;18;Baja;424,84;38,02318;386,81682;252,98;133,83682;0,345995347;0;0,216041667
RX-04785;2025.07.12;2025;7;Jul;T3;Centro;Tunja;Cadena de Farmacias;Drogas La Rebaja;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;16;17,83;10,34;0,0567;3;32;0,0164;12;Baja;285,28;16,175376;269,104624;165,44;103,664624;0,385220523;0;0,1014375
RX-04786;2025-03-29 00:00:00;2025;3;Mar;T1;Sur;Neiva;Hospital;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;40;5,25;2,32;0,1142;5;43;0,0079;73;Baja;210;23,982;186,018;92,8;93,218;0,501123547;0;0,120872093
RX-04787;2025-07-21 00:00:00;2025;7;Jul;T3;Centro;Soacha;Cadena de Farmacias;Droguerías Cafam;Retail;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;24;6,79;3,42;0,0324;1;14;0,0104;21;Media;162,96;5,279904;157,680096;82,08;75,600096;0,479452372;0;0,075142857
RX-04788;2025-07-04 00:00:00;2025;7;Jul;T3;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;44;11,45;6,54;0,1032;8;22;0,011;55;Baja;503,8;51,99216;451,80784;287,76;164,04784;0,363092061;0;0,383636364
RX-04789;2025-05-23 00:00:00;2025;5;May;T2;Norte;Barranquilla;Clínica;Clínica Portoazul Auna;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;19;5,43;2,68;0,0596;6;33;0,0129;25;Baja;103,17;6,148932;97,021068;50,92;46,101068;0,475165538;0;0,193545455
RX-04790;2025-06-18 00:00:00;2025;6;Jun;T2;Norte;Santa Marta;Cadena de Farmacias;Drogas La Rebaja;Retail;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;13;7,98;4,49;0,0344;2;36;0,0118;11;Baja;103,74;3,568656;100,171344;58,37;41,801344;0,417298424;0;0,058833333
RX-04791;2025-03-10 00:00:00;2025;3;Mar;T1;Norte;Santa Marta;Cadena de Farmacias;Droguerías Cafam;Retail;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;53;17,15;9,45;0,0243;2;15;0,0127;47;Media;908,95;22,087485;886,862515;500,85;386,012515;0,43525632;1;0,1418
RX-04792;2025-02-24 00:00:00;2025;2;Feb;T1;Norte;Cartagena;Hospital;Hospital Universitario del Caribe;Institucional;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;7;61,97;43,52;0,0947;4;39;0,0124;7;Baja;433,79;41,079913;392,710087;304,64;88,070087;0,22426235;0;0,108923077
RX-04793;2025-08-25 00:00:00;2025;8;Aug;T3;Sur;Neiva;Distribuidor;Droguerías Cafam;Mayorista;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;158;5,17;2,38;0,1094;5;40;0,0107;245;Baja;816,86;89,364484;727,495516;376,04;351,455516;0,483103343;2;0,1316875
